	Unnamed: 0	TajimaD	genename	loc	chr	PhytoHor_set
13468	13468	-1.31457698722	AT5G05990.TAIR10	1806761	Chr5	False
13469	13469	-2.10458966159	AT2G31670.TAIR10	13472537	Chr2	False
13470	13470	-2.31444967136	AT5G54920.TAIR10	22302001	Chr5	False
13471	13471	-2.43071450854	AT5G52410.TAIR10	21275956	Chr5	False
13472	13472		AT5G49730.TAIR10	20201101	Chr5	False
13473	13473	-2.17781475586	AT1G05500.TAIR10	1624955	Chr1	False
13474	13474	-1.49571054393	AT3G52000.TAIR10	19293010	Chr3	False
13475	13475	-2.2920120754	AT5G07900.TAIR10	2520169	Chr5	False
13476	13476	-0.86000273143	AT1G75710.TAIR10	28428706	Chr1	False
13477	13477	-0.784891474026	AT1G22230.TAIR10	7849861	Chr1	False
13478	13478	-1.9014757228	AT3G42170.TAIR10	14320952	Chr3	False
13479	13479	-0.215088615451	AT3G24982.TAIR10	9106000	Chr3	False
13480	13480	-2.14981097017	AT2G19160.TAIR10	8309816	Chr2	False
13481	13481	-1.68051395037	AT3G07630.TAIR10	2435445	Chr3	False
13482	13482		AT2G07725.TAIR10	3448314	Chr2	False
13483	13483	-1.26839695661	AT1G48830.TAIR10	18059642	Chr1	False
13484	13484	-1.47317182625	AT4G09860.TAIR10	6194709	Chr4	False
13485	13485	0.556684118942	AT5G65750.TAIR10	26303693	Chr5	False
13486	13486	-1.58340878545	AT4G21213.TAIR10	11309879	Chr4	False
13487	13487	0.191953812341	AT5G19315.TAIR10	6504538	Chr5	False
13488	13488	-1.55242880331	AT2G43660.TAIR10	18103751	Chr2	False
13489	13489	0.746195931172	AT5G22540.TAIR10	7481478	Chr5	False
13490	13490	-1.8497863219	AT5G18830.TAIR10	6275990	Chr5	False
13491	13491	0.0562496004863	AT1G66250.TAIR10	24692894	Chr1	False
13492	13492	-1.52086835269	AT3G23172.TAIR10	8272138	Chr3	False
13493	13493	-1.85577867044	AT3G61620.TAIR10	22801221	Chr3	False
13494	13494	-1.9847677759	AT4G35985.TAIR10	17032268	Chr4	False
13495	13495		AT4G09200.TAIR10	5859257	Chr4	False
13496	13496	-2.03567127366	AT1G02130.TAIR10	400035	Chr1	False
13497	13497	-2.10725737951	AT2G36180.TAIR10	15173782	Chr2	False
13498	13498	-1.76453391061	AT3G20030.TAIR10	6990254	Chr3	False
13499	13499	-2.3325037218	AT2G22880.TAIR10	9741119	Chr2	True
13500	13500	-1.91139369825	AT1G51490.TAIR10	19094888	Chr1	False
13501	13501	-1.73519887671	AT1G72630.TAIR10	27344270	Chr1	False
13502	13502	-2.01613791264	AT1G74660.TAIR10	28047576	Chr1	False
13503	13503	-0.15627674384	AT4G34250.TAIR10	16394708	Chr4	False
13504	13504	1.18871864063	AT3G59130.TAIR10	21860986	Chr3	False
13505	13505	-1.12258752933	AT2G22530.TAIR10	9572796	Chr2	False
13506	13506	-2.2272889888	AT1G30410.TAIR10	10738805	Chr1	False
13507	13507	-1.86724084975	AT3G52730.TAIR10	19542931	Chr3	False
13508	13508	-2.42931168666	AT1G56180.TAIR10	21025904	Chr1	False
13509	13509	-1.38330943045	AT5G35100.TAIR10	13360283	Chr5	False
13510	13510	-1.6774141885	AT4G08028.TAIR10	4851544	Chr4	False
13511	13511	-2.36373335181	AT2G28200.TAIR10	12024149	Chr2	False
13512	13512	-2.24164427392	AT4G39120.TAIR10	18220589	Chr4	False
13513	13513		AT2G07678.TAIR10	3281097	Chr2	False
13514	13514	-1.72917876118	AT3G49360.TAIR10	18303046	Chr3	False
13515	13515	0.204188536676	AT1G63670.TAIR10	23607422	Chr1	False
13516	13516	-2.55768475158	AT1G58200.TAIR10	21548187	Chr1	False
13517	13517	-0.678306888188	AT4G13830.TAIR10	8011424	Chr4	False
13518	13518	-1.9989612329	AT5G20920.TAIR10	7094718	Chr5	True
13519	13519	-2.1009890658	AT4G28005.TAIR10	13929655	Chr4	False
13520	13520	-1.90181053123	AT1G35900.TAIR10	13347504	Chr1	False
13521	13521	-0.204274690948	AT3G60280.TAIR10	22279664	Chr3	False
13522	13522	0.103810552085	AT1G09932.TAIR10	3230450	Chr1	False
13523	13523	-2.34069354967	AT4G24230.TAIR10	12566935	Chr4	False
13524	13524	-1.64635286652	AT3G43623.TAIR10	15530342	Chr3	False
13525	13525	-1.64288507003	AT3G44080.TAIR10	15835632	Chr3	False
13526	13526	-0.543626516964	AT1G47710.TAIR10	17558209	Chr1	False
13527	13527	-1.98164913292	AT3G50440.TAIR10	18717311	Chr3	False
13528	13528	-1.61663178918	AT1G47680.TAIR10	17540775	Chr1	False
13529	13529	-1.9483363181	AT4G12930.TAIR10	7573281	Chr4	False
13530	13530	-1.9899316108	AT2G45480.TAIR10	18745340	Chr2	False
13531	13531	-1.63488656482	AT2G03560.TAIR10	1079639	Chr2	False
13532	13532	-1.96132107938	AT3G20160.TAIR10	7038995	Chr3	False
13533	13533	-0.430219831045	AT5G39340.TAIR10	15748851	Chr5	True
13534	13534		ATMG01130.TAIR10	289197	ChrM	False
13535	13535	-1.88529290468	AT5G42230.TAIR10	16880954	Chr5	False
13536	13536	-1.92143432668	AT1G70630.TAIR10	26631232	Chr1	False
13537	13537	-0.538219883794	AT5G23200.TAIR10	7807183	Chr5	False
13538	13538	-1.63135508394	AT3G59670.TAIR10	22039476	Chr3	False
13539	13539	-2.1954372857	AT3G11100.TAIR10	3476187	Chr3	False
13540	13540	-1.31094383418	AT4G35950.TAIR10	17023837	Chr4	False
13541	13541	-1.36806923741	AT5G47700.TAIR10	19327803	Chr5	False
13542	13542	-0.225235441944	AT3G48330.TAIR10	17892795	Chr3	False
13543	13543	-0.300617392022	AT5G39510.TAIR10	15821442	Chr5	False
13544	13544	-1.02501112617	AT1G30845.TAIR10	10979646	Chr1	False
13545	13545	-0.486486473983	AT5G22940.TAIR10	7676938	Chr5	False
13546	13546	-1.89098566306	AT4G26250.TAIR10	13289641	Chr4	False
13547	13547	-2.40398521967	AT4G32342.TAIR10	15615184	Chr4	False
13548	13548	-1.63579524206	AT5G41830.TAIR10	16743762	Chr5	False
13549	13549	-2.10392471377	AT1G23850.TAIR10	8425739	Chr1	False
13550	13550	-1.94133470672	AT5G03995.TAIR10	1077483	Chr5	False
13551	13551	-2.11255335036	AT4G33150.TAIR10	15985189	Chr4	False
13552	13552	-0.631290712262	AT2G28950.TAIR10	12431341	Chr2	False
13553	13553	-1.31409864372	AT5G28180.TAIR10	10162783	Chr5	False
13554	13554	-2.13473824256	AT3G13700.TAIR10	4491008	Chr3	False
13555	13555	-2.53262717274	AT1G54420.TAIR10	20311619	Chr1	False
13556	13556	-1.91812660195	AT1G77100.TAIR10	28965772	Chr1	False
13557	13557	-0.314885628527	AT3G25220.TAIR10	9182616	Chr3	False
13558	13558	-2.22068709739	AT2G22630.TAIR10	9618372	Chr2	False
13559	13559	-1.90118537052	AT4G10710.TAIR10	6601989	Chr4	False
13560	13560	-0.448933940648	AT3G53140.TAIR10	19695643	Chr3	False
13561	13561	-1.57150552306	AT4G04900.TAIR10	2486218	Chr4	False
13562	13562	-0.63752573103	AT1G58060.TAIR10	21489285	Chr1	False
13563	13563	-2.07175412227	AT4G33500.TAIR10	16112658	Chr4	False
13564	13564	-2.31578688843	AT5G46940.TAIR10	19058168	Chr5	False
13565	13565	-1.1039802132	AT3G13090.TAIR10	4203013	Chr3	False
13566	13566	-2.23332234137	AT1G53230.TAIR10	19849788	Chr1	False
13567	13567	-2.16402540502	AT1G13640.TAIR10	4677027	Chr1	False
13568	13568	0.0305120589049	AT3G27000.TAIR10	9952563	Chr3	False
13569	13569	-1.81606858988	AT2G01190.TAIR10	114975	Chr2	False
13570	13570	-0.852996259869	AT4G25410.TAIR10	12985755	Chr4	False
13571	13571	-1.23111950774	AT3G54770.TAIR10	20273716	Chr3	False
13572	13572	-2.31517118038	AT1G28320.TAIR10	9920507	Chr1	False
13573	13573	0.385192255458	AT1G20320.TAIR10	7033657	Chr1	False
13574	13574	-0.469068356219	AT3G27530.TAIR10	10193569	Chr3	False
13575	13575	-1.79330138889	AT2G19350.TAIR10	8376202	Chr2	False
13576	13576	-1.64837054363	AT5G41170.TAIR10	16478486	Chr5	False
13577	13577	-1.44603342682	AT5G10190.TAIR10	3199133	Chr5	False
13578	13578	-2.00782242573	AT3G45285.TAIR10	16614566	Chr3	False
13579	13579	-1.13637529564	AT4G04690.TAIR10	2373999	Chr4	False
13580	13580	-1.72081583899	AT4G04423.TAIR10	2203424	Chr4	False
13581	13581	-2.17176347791	AT1G19710.TAIR10	6814793	Chr1	False
13582	13582	-1.63299219605	AT2G40100.TAIR10	16745803	Chr2	False
13583	13583	-0.976651168272	AT1G66410.TAIR10	24774260	Chr1	False
13584	13584	-2.22766016991	AT1G12900.TAIR10	4392450	Chr1	False
13585	13585	-2.20332737139	AT1G55330.TAIR10	20648465	Chr1	False
13586	13586	-2.48420274882	AT1G06750.TAIR10	2073701	Chr1	False
13587	13587	-1.39353350197	AT5G65520.TAIR10	26189725	Chr5	False
13588	13588	-2.51183386648	AT1G70790.TAIR10	26700412	Chr1	False
13589	13589	-1.77377139469	AT5G66480.TAIR10	26544541	Chr5	False
13590	13590	-1.94283600098	AT4G36980.TAIR10	17433601	Chr4	False
13591	13591	-1.61490570614	AT5G50801.TAIR10	20668113	Chr5	False
13592	13592	-1.05537623906	AT4G02325.TAIR10	1029682	Chr4	False
13593	13593	-2.27957317495	AT1G75330.TAIR10	28266259	Chr1	False
13594	13594	-2.17006647351	AT3G22520.TAIR10	7974762	Chr3	False
13595	13595	-2.36407902334	AT1G19130.TAIR10	6609325	Chr1	False
13596	13596	-0.55339236169	AT1G77990.TAIR10	29317899	Chr1	False
13597	13597	-2.29513000065	AT1G76510.TAIR10	28708614	Chr1	False
13598	13598	-2.32856640453	AT1G04980.TAIR10	1413644	Chr1	False
13599	13599	-1.80624344437	AT3G58960.TAIR10	21787146	Chr3	False
13600	13600	-2.26313578391	AT2G20300.TAIR10	8755925	Chr2	False
13601	13601	-2.34261432597	AT2G04305.TAIR10	1501408	Chr2	False
13602	13602	-2.17003808346	AT3G54620.TAIR10	20217897	Chr3	False
13603	13603	-2.0017672282	AT1G12480.TAIR10	4257268	Chr1	False
13604	13604	-2.25549232807	AT3G63460.TAIR10	23430644	Chr3	False
13605	13605	1.08389023518	AT1G74890.TAIR10	28131590	Chr1	False
13606	13606	-1.31743017845	AT4G05497.TAIR10	2777903	Chr4	False
13607	13607	-2.36873315857	AT1G26515.TAIR10	9161810	Chr1	False
13608	13608	-0.272307231272	AT3G53880.TAIR10	19953173	Chr3	False
13609	13609	-2.29174730338	AT5G58900.TAIR10	23783123	Chr5	False
13610	13610	-1.87070780907	AT1G46336.TAIR10	17230411	Chr1	False
13611	13611	-1.20330489502	AT5G66631.TAIR10	26596207	Chr5	False
13612	13612	-2.11216132872	AT4G31460.TAIR10	15259469	Chr4	False
13613	13613	-0.0712473047872	AT1G61500.TAIR10	22689729	Chr1	False
13614	13614	-1.01721082898	AT2G17310.TAIR10	7531194	Chr2	False
13615	13615	-2.17412438754	AT1G66820.TAIR10	24930040	Chr1	False
13616	13616	-1.87438237773	AT1G18750.TAIR10	6466761	Chr1	False
13617	13617	-2.35816488373	AT5G46920.TAIR10	19053628	Chr5	False
13618	13618	-1.4915777751	AT3G62390.TAIR10	23087017	Chr3	False
13619	13619	-2.00454065786	AT3G17675.TAIR10	6042244	Chr3	False
13620	13620	-1.87043848747	AT5G36228.TAIR10	14271349	Chr5	False
13621	13621	-0.34161906025	AT1G44920.TAIR10	16982904	Chr1	False
13622	13622	-0.798134083689	AT1G64750.TAIR10	24052362	Chr1	False
13623	13623	-0.430791273036	AT3G04610.TAIR10	1250553	Chr3	False
13624	13624	-0.768717663841	AT1G27550.TAIR10	9568813	Chr1	False
13625	13625	-1.13854321217	AT3G60647.TAIR10	22419351	Chr3	False
13626	13626	-2.05472767893	AT1G47470.TAIR10	17414611	Chr1	False
13627	13627	-2.33488921692	AT3G17690.TAIR10	6045002	Chr3	False
13628	13628	-2.29626180364	AT4G10940.TAIR10	6708982	Chr4	False
13629	13629	-0.526151697954	AT5G01170.TAIR10	58162	Chr5	False
13630	13630	-0.710031432444	AT5G02780.TAIR10	630876	Chr5	False
13631	13631	-2.30765712847	AT3G49140.TAIR10	18211863	Chr3	False
13632	13632	-2.31035375227	AT3G06920.TAIR10	2181717	Chr3	False
13633	13633	-1.49455342507	AT1G63170.TAIR10	23425352	Chr1	False
13634	13634	1.15084309499	AT5G49490.TAIR10	20075328	Chr5	False
13635	13635	-1.92299401465	AT5G05530.TAIR10	1635478	Chr5	False
13636	13636	-1.944360356	AT4G23630.TAIR10	12317059	Chr4	False
13637	13637	-2.0060158571	AT1G08600.TAIR10	2723824	Chr1	False
13638	13638		AT4G20560.TAIR10	11058404	Chr4	False
13639	13639	-1.74878425562	AT2G28700.TAIR10	12317166	Chr2	False
13640	13640	-2.15312653811	AT4G12440.TAIR10	7376268	Chr4	False
13641	13641	-1.75189940419	AT5G20640.TAIR10	6984240	Chr5	False
13642	13642	-1.32197389286	AT4G15680.TAIR10	8931652	Chr4	False
13643	13643	0.621171635266	AT1G03457.TAIR10	860788	Chr1	True
13644	13644	-0.485878590331	AT1G15210.TAIR10	5231348	Chr1	False
13645	13645	-0.883198288998	AT5G48330.TAIR10	19585936	Chr5	False
13646	13646	-1.98753365851	AT4G36105.TAIR10	17083885	Chr4	False
13647	13647	-1.0615569899	AT1G04450.TAIR10	1208521	Chr1	False
13648	13648	-2.12314505701	AT3G12480.TAIR10	3957777	Chr3	False
13649	13649	-0.421238863208	AT4G21350.TAIR10	11356143	Chr4	False
13650	13650	-1.35189760056	AT5G25970.TAIR10	9066377	Chr5	False
13651	13651	-2.07647824915	AT5G20690.TAIR10	7002453	Chr5	False
13652	13652	-1.98101933934	AT1G71865.TAIR10	27029205	Chr1	False
13653	13653	-2.3775496717	AT5G01040.TAIR10	13128	Chr5	False
13654	13654	-2.05490227901	AT2G20100.TAIR10	8678078	Chr2	False
13655	13655	-0.780186060714	AT2G05060.TAIR10	1798155	Chr2	False
13656	13656	-2.14443962474	AT5G58650.TAIR10	23699708	Chr5	False
13657	13657	-1.17874276379	AT1G45180.TAIR10	17098491	Chr1	False
13658	13658	0.742717977356	AT2G38150.TAIR10	15981700	Chr2	False
13659	13659	-1.74170946291	AT5G39040.TAIR10	15625578	Chr5	False
13660	13660	-2.24889040383	AT4G16460.TAIR10	9284910	Chr4	False
13661	13661	-2.00766014156	AT5G20900.TAIR10	7090704	Chr5	True
13662	13662	-1.42467199938	AT3G11260.TAIR10	3527575	Chr3	False
13663	13663	0.286325393401	AT5G27620.TAIR10	9771324	Chr5	False
13664	13664	-2.35988145389	AT3G47770.TAIR10	17618055	Chr3	False
13665	13665	-2.25633143905	AT5G25090.TAIR10	8647018	Chr5	False
13666	13666	-2.03316300572	AT3G27250.TAIR10	10061545	Chr3	False
13667	13667	0.619473721076	AT5G57200.TAIR10	23177696	Chr5	False
13668	13668	-1.55778465466	AT4G38580.TAIR10	18034431	Chr4	False
13669	13669	-0.119989131773	AT1G65380.TAIR10	24286826	Chr1	False
13670	13670	-2.33611861485	AT3G12460.TAIR10	3954695	Chr3	False
13671	13671	-2.30376462251	AT3G58520.TAIR10	21643770	Chr3	False
13672	13672	-2.179621733	AT5G60690.TAIR10	24397023	Chr5	True
13673	13673	-2.12053275554	AT5G42635.TAIR10	17076227	Chr5	False
13674	13674	-1.51563600367	AT2G42410.TAIR10	17658150	Chr2	False
13675	13675	-0.970679045451	AT3G18660.TAIR10	6419031	Chr3	False
13676	13676	-1.34134872332	AT1G05136.TAIR10	1478923	Chr1	False
13677	13677	-2.07527223693	AT4G32410.TAIR10	15640620	Chr4	False
13678	13678	-1.58008978702	AT3G49510.TAIR10	18353842	Chr3	False
13679	13679	-1.12570847647	AT5G45110.TAIR10	18228910	Chr5	False
13680	13680	-1.86458678915	AT4G17700.TAIR10	9854322	Chr4	False
13681	13681	-1.97613519968	AT3G51930.TAIR10	19271624	Chr3	False
13682	13682	-2.34367946447	AT2G41310.TAIR10	17221933	Chr2	False
13683	13683	-2.18697774284	AT3G03660.TAIR10	889509	Chr3	False
13684	13684	-1.44075576338	AT5G56040.TAIR10	22694878	Chr5	False
13685	13685	-2.23477848853	AT1G79200.TAIR10	29794387	Chr1	False
13686	13686	-1.97248968856	AT3G06700.TAIR10	2117347	Chr3	False
13687	13687	-0.998164408261	AT1G29200.TAIR10	10207822	Chr1	False
13688	13688	-2.06974266466	AT3G59190.TAIR10	21884527	Chr3	False
13689	13689	-1.35885866613	AT1G03790.TAIR10	954525	Chr1	False
13690	13690	-2.0947813609	AT3G13870.TAIR10	4565412	Chr3	False
13691	13691	-1.42577433654	AT1G51400.TAIR10	19052023	Chr1	False
13692	13692	-0.779219563657	AT4G34670.TAIR10	16548618	Chr4	False
13693	13693	-2.29703406628	AT3G11120.TAIR10	3481052	Chr3	False
13694	13694	-0.713810879931	AT1G26790.TAIR10	9273857	Chr1	False
13695	13695	-1.23729580504	AT1G77400.TAIR10	29085811	Chr1	False
13696	13696	-2.06907765999	AT4G30660.TAIR10	14955373	Chr4	False
13697	13697	-1.46920073927	AT4G29020.TAIR10	14304921	Chr4	False
13698	13698	-1.57193251181	AT1G07885.TAIR10	2436467	Chr1	False
13699	13699	-1.98339751536	AT3G13360.TAIR10	4338359	Chr3	False
13700	13700	-0.997604388642	AT5G16280.TAIR10	5323134	Chr5	False
13701	13701	1.13344327326	AT3G02700.TAIR10	581541	Chr3	False
13702	13702	-1.36996332926	AT4G03500.TAIR10	1553092	Chr4	False
13703	13703	-1.71029269155	AT2G26210.TAIR10	11157118	Chr2	False
13704	13704	-2.05584456597	AT2G40150.TAIR10	16775442	Chr2	False
13705	13705	1.07952685165	AT4G19270.TAIR10	10537555	Chr4	False
13706	13706	-2.12265998162	AT1G64070.TAIR10	23779949	Chr1	False
13707	13707	-2.05215987572	AT2G33380.TAIR10	14144831	Chr2	False
13708	13708	-1.2392288937	AT5G40940.TAIR10	16406656	Chr5	False
13709	13709	-0.490844409103	AT1G11240.TAIR10	3766754	Chr1	False
13710	13710	-2.13197228145	AT3G28370.TAIR10	10620627	Chr3	False
13711	13711	-2.28621204328	AT4G32120.TAIR10	15516784	Chr4	False
13712	13712	-2.21856211334	AT3G15580.TAIR10	5273895	Chr3	False
13713	13713	-2.38627939296	AT1G50740.TAIR10	18807672	Chr1	False
13714	13714	-2.31696993201	AT5G08250.TAIR10	2653579	Chr5	False
13715	13715	-2.31317203366	AT3G44200.TAIR10	15906440	Chr3	False
13716	13716	-1.19300205214	AT5G45540.TAIR10	18458154	Chr5	False
13717	13717	-2.01002069384	AT3G17470.TAIR10	5979834	Chr3	False
13718	13718	-1.36893825831	AT1G17300.TAIR10	5926994	Chr1	False
13719	13719	-2.17940639659	AT2G45420.TAIR10	18718348	Chr2	False
13720	13720	-2.02975116505	AT5G12840.TAIR10	4050840	Chr5	False
13721	13721	-1.89851758163	AT3G43610.TAIR10	15517680	Chr3	False
13722	13722	-2.32425332783	AT5G11900.TAIR10	3833985	Chr5	False
13723	13723	-2.16558475577	AT2G13820.TAIR10	5774146	Chr2	False
13724	13724	-1.17902955728	AT2G34520.TAIR10	14547784	Chr2	False
13725	13725	-0.504617079411	AT1G19180.TAIR10	6622094	Chr1	True
13726	13726	-1.86352567408	AT4G20300.TAIR10	10955438	Chr4	True
13727	13727	-1.8439167017	AT5G67620.TAIR10	26964770	Chr5	False
13728	13728	-0.888481109325	AT5G04020.TAIR10	1081611	Chr5	False
13729	13729	-2.35290170776	AT3G58490.TAIR10	21632812	Chr3	False
13730	13730	-1.3099215269	AT1G55460.TAIR10	20707478	Chr1	False
13731	13731	-1.36994019762	AT5G65609.TAIR10	26219163	Chr5	False
13732	13732		AT1G25210.TAIR10	8833018	Chr1	False
13733	13733	0.013365889166	AT1G62110.TAIR10	22957876	Chr1	False
13734	13734	-1.20195231029	AT1G33350.TAIR10	12089403	Chr1	False
13735	13735	-2.36002792143	AT1G61460.TAIR10	22674198	Chr1	False
13736	13736	-2.23089937645	AT2G46735.TAIR10	19204185	Chr2	False
13737	13737	-0.0120027413978	AT3G03800.TAIR10	969107	Chr3	False
13738	13738	-0.485402906654	AT2G19290.TAIR10	8365919	Chr2	False
13739	13739	-1.1544002488	AT2G24010.TAIR10	10214714	Chr2	False
13740	13740	-2.01769599938	AT1G29260.TAIR10	10224815	Chr1	True
13741	13741	-2.18603264364	AT5G14690.TAIR10	4733762	Chr5	False
13742	13742	-2.19976109585	AT1G53708.TAIR10	20052393	Chr1	False
13743	13743	-1.92263239104	AT1G12260.TAIR10	4162832	Chr1	False
13744	13744	-1.24992152501	AT4G13320.TAIR10	7753311	Chr4	False
13745	13745	-1.45955096144	AT4G12690.TAIR10	7480641	Chr4	False
13746	13746	-1.3322855248	AT3G27340.TAIR10	10121234	Chr3	False
13747	13747		AT5G50700.TAIR10	20623024	Chr5	False
13748	13748	-2.15034068447	AT1G01900.TAIR10	310316	Chr1	False
13749	13749	-1.72735704433	AT1G73780.TAIR10	27743872	Chr1	False
13750	13750	-2.11603365015	AT2G36900.TAIR10	15491435	Chr2	False
13751	13751	-2.0031327427	AT4G17300.TAIR10	9681539	Chr4	False
13752	13752	-1.38375564663	AT3G60790.TAIR10	22464623	Chr3	False
13753	13753	-1.86204474761	AT2G14910.TAIR10	6406476	Chr2	False
13754	13754	-0.169974953452	AT1G68080.TAIR10	25517411	Chr1	False
13755	13755	-1.53736617876	AT4G10695.TAIR10	6593774	Chr4	False
13756	13756	-2.17952266714	AT5G13000.TAIR10	4110295	Chr5	False
13757	13757	-1.94711526534	AT2G12480.TAIR10	5069590	Chr2	False
13758	13758	-2.20168969254	AT5G56730.TAIR10	22946906	Chr5	False
13759	13759	-2.29023685737	AT2G38680.TAIR10	16174011	Chr2	False
13760	13760	-2.29131406746	AT2G37740.TAIR10	15827706	Chr2	False
13761	13761	-1.72410782535	AT3G57950.TAIR10	21460423	Chr3	False
13762	13762	-1.93538612851	AT4G23880.TAIR10	12415677	Chr4	False
13763	13763	-1.79487894255	AT2G26410.TAIR10	11234651	Chr2	False
13764	13764	-2.41107716034	AT2G42340.TAIR10	17636323	Chr2	False
13765	13765		ATCG00800.TAIR10	82826	ChrC	False
13766	13766	-1.1815691366	AT1G69828.TAIR10	26287522	Chr1	False
13767	13767	-1.94644699393	AT1G07000.TAIR10	2150194	Chr1	False
13768	13768	-1.23883309896	AT5G15230.TAIR10	4944900	Chr5	False
13769	13769	-2.40999142421	AT3G26030.TAIR10	9517313	Chr3	False
13770	13770	-2.11100708149	AT1G69020.TAIR10	25943886	Chr1	False
13771	13771	-1.97829361842	AT5G64343.TAIR10	25730335	Chr5	False
13772	13772	-0.45047910635	AT3G45660.TAIR10	16762205	Chr3	False
13773	13773	-0.620358677993	AT3G29375.TAIR10	11280151	Chr3	False
13774	13774	0.819892786185	AT5G56090.TAIR10	22714518	Chr5	False
13775	13775	-0.813939677239	AT5G48040.TAIR10	19470139	Chr5	False
13776	13776	-0.785202624905	AT3G49960.TAIR10	18524084	Chr3	False
13777	13777	1.42291076818	AT4G29160.TAIR10	14380753	Chr4	False
13778	13778	-1.73094009652	AT1G33102.TAIR10	12002333	Chr1	False
13779	13779	-0.739252080472	AT5G44570.TAIR10	17964416	Chr5	False
13780	13780	-2.16280554728	AT3G56940.TAIR10	21076505	Chr3	False
13781	13781	-2.18875560298	AT3G48040.TAIR10	17731480	Chr3	False
13782	13782	-1.67292680663	AT4G19750.TAIR10	10745682	Chr4	False
13783	13783	-1.51657327825	AT1G51570.TAIR10	19122170	Chr1	False
13784	13784	-2.02079156455	AT5G47400.TAIR10	19229162	Chr5	False
13785	13785	-2.18833264497	AT4G26110.TAIR10	13232595	Chr4	True
13786	13786	-2.12694729071	AT1G52430.TAIR10	19531350	Chr1	False
13787	13787	-2.39849706064	AT2G43420.TAIR10	18031268	Chr2	False
13788	13788	-1.6197649755	AT3G49110.TAIR10	18200664	Chr3	False
13789	13789	-1.32871769939	AT5G43360.TAIR10	17409524	Chr5	False
13790	13790	-1.85716444507	AT1G09030.TAIR10	2908611	Chr1	False
13791	13791	-2.10002867748	AT3G04910.TAIR10	1354635	Chr3	False
13792	13792	-2.19129748433	AT5G24100.TAIR10	8148616	Chr5	False
13793	13793	-2.03102532268	AT5G35405.TAIR10	13604162	Chr5	False
13794	13794	-0.988469708403	AT2G29440.TAIR10	12620060	Chr2	False
13795	13795	-2.30331171434	AT4G31100.TAIR10	15123781	Chr4	False
13796	13796	-2.13848397621	AT5G66420.TAIR10	26521674	Chr5	False
13797	13797	-1.85439229926	AT5G50760.TAIR10	20644661	Chr5	False
13798	13798	-0.0595101682215	AT1G47970.TAIR10	17687269	Chr1	False
13799	13799	-1.99115495302	AT5G62930.TAIR10	25254888	Chr5	False
13800	13800	-1.91885246237	AT5G19510.TAIR10	6581658	Chr5	False
13801	13801	-1.98562445036	AT3G19770.TAIR10	6866806	Chr3	False
13802	13802	-1.76586053347	AT1G36640.TAIR10	13853171	Chr1	False
13803	13803	-2.30051294152	AT1G12080.TAIR10	4084162	Chr1	False
13804	13804	-1.97460688446	AT2G42440.TAIR10	17668701	Chr2	False
13805	13805	-2.27902301778	AT1G75870.TAIR10	28486229	Chr1	False
13806	13806	-1.48033125544	AT2G35290.TAIR10	14861412	Chr2	False
13807	13807	-0.970716594937	AT2G33080.TAIR10	14032015	Chr2	False
13808	13808	-1.54787481986	AT5G33355.TAIR10	12599253	Chr5	False
13809	13809	-1.97311788162	AT1G03120.TAIR10	752271	Chr1	False
13810	13810	0.978770388991	AT5G57770.TAIR10	23400864	Chr5	False
13811	13811	-1.0774721023	AT1G56650.TAIR10	21233595	Chr1	False
13812	13812	-0.622310796376	AT2G40802.TAIR10	17028304	Chr2	False
13813	13813	-2.29041360559	AT1G49850.TAIR10	18455064	Chr1	True
13814	13814	-2.36115745248	AT2G19490.TAIR10	8441527	Chr2	False
13815	13815	-1.69468618038	AT1G64107.TAIR10	23796203	Chr1	False
13816	13816	-2.18542591817	AT4G00080.TAIR10	32893	Chr4	False
13817	13817	-2.22782445726	AT5G06450.TAIR10	1967723	Chr5	False
13818	13818		AT3G09510.TAIR10	2921804	Chr3	False
13819	13819	-2.22266570367	AT5G38470.TAIR10	15404642	Chr5	False
13820	13820	-2.11249281052	AT4G16195.TAIR10	9173165	Chr4	False
13821	13821	-1.74529014884	AT1G23145.TAIR10	8203962	Chr1	False
13822	13822	-2.05604018255	AT2G36250.TAIR10	15197369	Chr2	False
13823	13823	-1.31670846888	AT1G59760.TAIR10	21984445	Chr1	False
13824	13824	-1.34751109888	AT2G44581.TAIR10	18397996	Chr2	False
13825	13825	-1.89198724295	AT3G09880.TAIR10	3029511	Chr3	False
13826	13826	-2.0207013389	AT4G33090.TAIR10	15965741	Chr4	False
13827	13827	-0.159621946137	AT1G80555.TAIR10	30286956	Chr1	False
13828	13828	-2.07021083552	AT2G30810.TAIR10	13127826	Chr2	False
13829	13829	-1.83361663655	AT5G10490.TAIR10	3300225	Chr5	False
13830	13830	-0.918647783402	AT1G37150.TAIR10	14174981	Chr1	False
13831	13831	-0.364028740166	AT1G60660.TAIR10	22342414	Chr1	False
13832	13832	-0.397392318937	AT5G16300.TAIR10	5338119	Chr5	False
13833	13833	-2.03258812399	AT5G38880.TAIR10	15563306	Chr5	False
13834	13834	-0.752998343053	AT5G48460.TAIR10	19636101	Chr5	False
13835	13835	-1.51143244423	AT1G53285.TAIR10	19869560	Chr1	False
13836	13836	-0.927238204693	AT3G25597.TAIR10	9305922	Chr3	False
13837	13837	-2.08818503932	AT4G25430.TAIR10	12998361	Chr4	False
